Gemina,NNP,False
Gen-Probe,NNP,False
Gen.,NNP,False
GenCorp,NNP,False
GenProbe,NN,False
Gene,NNP,False
Gene-splicing,NN,False
Genel,NNP,False
Genentech,NNP,False
General,NNP,False
Generale,NNP,False
Generales,NNP,Generale
Generali,NNP,False
Generalized,NNP,False
Generating,NNP,False
Generation,NNP,False
Genetic,NNP,False
Genetics,NNP,Genetic
Geneva,NNP,False
Genie,NNP,False
Genius,NN,Geniu
Geno,NNP,False
Genocide,NN,False
Genova,NNP,Genovum
Genscher,NNP,False
Gentility,NN,False
Geo,NNP,False
Geocryology,NNP,False
Geodetic,NNP,False
Geoffrey,NNP,False
Geoffrie,NNP,False
Geoffrion,NNP,False
Georg,NNP,False
George,NNP,False
Georgescu,NNP,False
Georgeson,NNP,False
Georgetown,NNP,False
Georgette,NNP,False
Georgia,NNP,False
Georgia-Pacific,NNP,False
Gephardt,NNP,False
Gerald,NNP,False
Geraldo,NNP,False
Gerard,NNP,False
Gerardo,NNP,False
Gerd,NNP,False
Gerhard,NNP,False
Germain,NNP,False
Germans,NNPS,German
Germany,NNP,False
Germeten,NNP,False
Germont,NNP,False
Gero,NNP,False
Gerrard,NNP,False
Gerry,NNP,False
Gersony,NNP,False
Gerstner,NNP,False
Gethsemane,NNP,False
Getty,NNP,False
Gettysburg,NNP,False
Ghana,NNP,False
Ghazel,NNP,False
Ghost,NN,False
Ghostbusters,NNP,Ghostbuster
Giamatti,NNP,False
Giancarlo,NNP,False
Giant,NNP,False
Giants,NNPS,Giant
Gibbons,NNP,Gibbon
Gibraltar,NNP,False
Gibson,NNP,False
Giddings,NNP,Gidding
Gideon,NNP,False
Giffen,NNP,False
Gifford,NNP,False
Giguiere,NNP,False
Gil,NNP,False
Gilbert,NNP,False
Gilbraltar,NNP,False
Gilchrist,NNP,False
Gilder,NNP,False
Giles,NNP,Gile
Gilgore,NNP,False
Gill,NNP,False
Gilleland,NNP,False
Gillers,NNP,Giller
Gillespie,NNP,False
Gillett,NNP,False
Gillette,NNP,False
Gillian,NNP,False
Gilmore,NNP,False
Gilts,NNS,Gilt
Gingl,NNP,False
Gingrich,NNP,False
Ginn,NNP,False
Ginnie,NNP,False
Ginsberg,NNP,False
Gintel,NNP,False
Giorgio,NNP,False
Giovanni,NNP,False
Giraffe,NNP,False
Giraud,NNP,False
Girl,NNP,False
Giroldi,NNP,False
Girozentrale,NNP,False
Gitanes,NNP,Gitane
Gitter,NNP,False
Giuliani,NNP,False
Giulio,NNP,False
Givaudan,NNP,False
Givens,NNP,Given
Glacier,NNP,False
Glaciology,NNP,False
Glaser,NNP,False
Glasgow,NNP,False
Glass,NNP,Glas
Glauber,NNP,False
Glaxo,NNP,False
Glazer,NNP,False
Glazier,NNP,False
Glen,NNP,False
Glendale,NNP,False
Glenham,NNP,False
Glenn,NNP,False
Gliedman,NNP,False
Globe,NNP,False
Globex,NNP,False
Globo,NNP,False
Gloria,NNP,False
Glorioso,NNP,False
Glory,NN,False
Gloucester,NNP,False
Glove,NNP,False
Gluck,NNP,False
Glucksman,NNP,False
Gnu-Emacs,NNP,Gnu-Emac
God,NNP,False
Godown,NNP,False
Gods,NNS,God
Gogol,NNP,False
Gold,NNP,False
Goldberg,NNP,False
Golden,NNP,False
Goldin,NNP,False
Goldinger,NNP,False
Goldman,NNP,False
Goldscheider,NNP,False
Goldsmith,NNP,False
Goldstar,NNP,False
Goldstein,NNP,False
Goldston,NNP,False
Goldwater,NNP,False
Golenbock,NNP,False
Golf,NNP,False
Goliath,NNP,False
Goliaths,NNPS,Goliath
Gollich,NNP,False
Gollust,NNP,False
Golomb,NNP,False
Gomel,NNP,False
Gomez,NNP,False
Goncharov,NNP,False
Gonzalez,NNP,False
Goodbye,NNP,False
Goode,NNP,False
Goodfellow,NNP,False
Goodfriend,NNP,False
Goodman,NNP,False
Goodrich,NNP,False
Goods,NNP,Good
Goodson,NNP,False
Goodwin,NNP,False
Goodyear,NNP,False
Gorbachev,NNP,False
Gordon,NNP,False
Gore,NNP,False
Gorenstein,NNP,False
Gorilla,NNP,False
Gorillas,NNP,Gorilla
Goriot,NNP,False
Gorky,NNP,False
Gorman,NNP,False
Gortari,NNP,False
Gosbank,NNP,False
Gosplan,NNP,False
Gossnab,NNP,False
Gotlieb,NNP,False
Gotshal,NNP,False
Gotta,NNP,False
Gottesfeld,NNP,False
Gottesman,NNP,False
Gottlieb,NNP,False
Gould,NNP,False
Goupil,NNP,False
Gourlay,NNP,False
Gov.,NNP,False
Government,NNP,False
Government-Sponsored,NNP,False
Governmental,NNP,False
Governments,NNS,Government
Governor,NNP,False
Governors,NNS,Governor
Goya,NNP,False
Grabe,NNP,False
Grabowiec,NNP,False
Grace,NNP,False
Grace-Sierra,NNP,False
Grade,NNP,False
Gradison,NNP,False
Gradmann,NNP,False
Grads,NNS,Grad
Graduate,NNP,False
Graduate-student,NN,False
Graduates,NNS,Graduate
Grady,NNP,False
Graedel,NNP,False
Graeme,NNP,False
Graham,NNP,False
Grain,NN,False
Grains,NNS,Grain
Grais,NNP,Grai
Gramm,NNP,False
Gramm-Rudman,NNP,False
Gramm-Rudman-Hollings,NNP,Gramm-Rudman-Holling
Granada,NNP,False
Grand,NNP,False
Grandsire,NNP,False
Grange,NNP,False
Granges,NNS,Grange
Grannies,NNPS,Granny
Granny,NNP,False
Grano,NNP,False
Grant,NNP,False
Grantor,NNP,False
Grants,NNPS,Grant
Granville,NNP,False
Graphic,NNP,False
Graphics,NNP,Graphic
Gras,NNP,Gra
Grassley,NNP,False
Grasso,NNP,False
Grateful,NNP,False
Grauer,NNP,False
Graves,NNP,Grave
Gray,NNP,False
Grayson,NNP,False
Greaney,NNP,False
Grease,NN,False
Great,NNP,False
Greater,NNP,False
Greece,NNP,False
Greed,NNP,False
Green,NNP,False
Greenberg,NNP,False
Greene,NNP,False
Greenery,NNP,False
Greenfield,NNP,False
Greenland,NNP,False
Greens,NNP,Green
Greenshields,NNP,Greenshield
Greenspan,NNP,False
Greenville,NNP,False
Greenwald,NNP,False
Greenwich,NNP,False
Greenwood,NNP,False
Greer,NNP,False
Greg,NNP,False
Gregoire,NNP,False
Gregory,NNP,False
Greif,NNP,False
Greifswald,NNP,False
Greiner,NNP,False
Grenada,NNP,False
Grenfell,NNP,False
Gressette,NNP,False
Grey,NNP,False
Grgich,NNP,False
Grid,NNP,False
Grieco,NNP,False
Griesa,NNP,False
Grievances,NNP,Grievance
Griffin,NNP,False
Grigoli,NNP,False
Grigsby,NNP,False
Grill,NNP,False
Grimes,NNP,Grime
Grimm,NNP,False
Grinevsky,NNP,False
Gringo,NNP,False
Grippo,NNP,False
Gro-Lites,NNPS,Gro-Lite
Grobstein,NNP,False
Grodnik,NNP,False
Grohl,NNP,False
Groom,NNP,False
Gross,NNP,Gros
Grosse,NNP,False
Grossman,NNP,False
Groton,NNP,False
Groucho,NNP,False
Ground,NNP,False
Grounds,NNPS,Ground
Groundwater,NNP,False
Group,NNP,False
Groupe,NNP,False
Groupement,NNP,False
Groups,NNS,Group
Grove,NNP,False
Grover,NNP,False
Growth,NN,False
Grubb,NNP,False
Gruberova,NNP,Gruberovum
Grubman,NNP,False
Grumman,NNP,False
Grundfest,NNP,False
Gruntal,NNP,False
Grupo,NNP,False
Gruppe,NNP,False
Grusin,NNP,False
Guadalajara,NNP,False
Guangdong,NNP,False
Guarana,NNP,False
Guarantee,NN,False
Guaranty,NNP,False
Guard,NNP,False
Guardian,NNP,False
Guber,NNP,False
Guber-Peters,NNP,Guber-Peter
Guber\/Peters,NNP,Guber\/Peter
Gucci,NNP,False
Guenter,NNP,False
Guerin,NNP,False
Guerrilla,NN,False
Guerrillas,NNPS,Guerrilla
Guests,NNS,Guest
Guevara,NNP,False
Guffey,NNP,False
Guide,NNP,False
Guidelines,NNS,Guideline
Guides,NNPS,Guide
Guigal,NNP,False
Guild,NNP,False
Guildford,NNP,False
Guilherme,NNP,False
Guillermo,NNP,False
Guinea,NNP,False
Guinness,NNP,Guinnes
Gujarat,NNP,False
Gulag,NNP,False
Gulch,NNP,False
Gulf,NNP,False
Gumbel,NNP,False
Gumucio,NNP,False
Gunmen,NNS,Gunman
Guns,NNS,Gun
Guppy,NNP,False
Gur,NNP,False
Gurtz,NNP,False
Gustafson,NNP,False
Gutenberghus,NNP,Gutenberghu
Guttman,NNP,False
Guy,NNP,False
Guzewich,NNP,False
Guzman,NNP,False
H,NNP,False
H&R,NNP,False
H.,NNP,False
H.F.,NNP,False
H.G.,NNP,False
H.H.,NNP,False
H.J.,NNP,False
H.L.,NNP,False
H.N.,NNP,False
H.R.,NNP,False
HANNIFIN,NNP,False
HASTINGS,NNP,HASTING
HBJ,NNP,False
HBO,NNP,False
HCFCs,NNS,HCFC
HD,NNP,False
HDM,NNP,False
HDTV,NN,False
HDTVs,NNS,HDTV
HEALTH,NN,False
HEALTH-CARE,NN,False
HEALTHDYNE,NNP,False
HEI,NNP,False
HENRI,NNP,False
HEYNOW,NNP,False
HG,NNP,False
HHS,NNP,HH
HIAA,NNP,False
HIB,NNP,False
HIRING,NN,False
HLR,NNP,False
HMS,NNP,HM
HOBBY,NN,False
HOLIDAY,NN,False
HOLLYWOOD,NNP,False
HOME,NNP,False
HOUSE,NNP,False
HOUSTON,NNP,False
HP,NNP,False
HRH,NNP,False
HUD,NNP,False
HUGO,NNP,False
HUH,NNP,False
HUNTING,NN,False
HURRICANE,NNP,False
HUSBANDS,NNS,HUSBAND
Haag,NNP,False
Haagen,NNP,False
Haas,NNP,Haa
Haberle,NNP,False
Hachuel,NNP,False
Hackensack,NNP,False
Hackman,NNP,False
Hacksaw,NNP,False
Haden,NNP,False
Hadley,NNP,False
Hadson,NNP,False
Hafer,NNP,False
Hagen,NNP,False
Hager,NNP,False
Hagood,NNP,False
Hahn,NNP,False
Haile,NNP,False
Haines,NNP,Haine
Haiti,NNP,False
Hajak,NNP,False
Hajime,NNP,False
Hakim,NNP,False
Hakko,NNP,False
Hakuhodo,NNP,False
Hal,NNP,False
Halas,NNP,Hala
Hale,NNP,False
Half,NN,False
Halis,NNP,Hali
Hall,NNP,False
Halle,NNP,False
Hallett,NNP,False
Hallingby,NNP,False
Hallmark,NNP,False
Halloween,NNP,False
Hallucigenia,NNP,False
Hallwood,NNP,False
Halpern,NNP,False
Halsey,NNP,False
Halva-Neubauer,NNP,False
Hamakua,NN,False
Hambrecht,NNP,False
Hambros,NNP,Hambro
Hamburg,NNP,False
Hamilton,NNP,False
Hamilton-Dorgan,NNP,False
Hammacher,NNP,False
Hammack,NNP,False
Hammacks,NNPS,Hammack
Hammerschmidt,NNP,False
Hammersmith,NNP,False
Hammerstein,NNP,False
Hammerton,NNP,False
Hammett,NNP,False
Hammond,NNP,False
Hampshire,NNP,False
Hampton,NNP,False
Hanauer,NNP,False
Hancock,NNP,False
Handelsbanken,NNP,False
Handelsman,NNP,False
Handicapped,NNP,False
Handmaid,NNP,False
Haney,NNP,False
Hang,NNP,False
Hani,NNP,False
Hanifen,NNP,False
Hanks,NNP,Hank
Hann,NNP,False
Hannah,NNP,False
Hannibal,NNP,False
Hannifin,NNP,False
Hannover,NNP,False
Hanoi,NNP,False
Hanover,NNP,False
Hans,NNP,Han
Hans-Dietrich,NNP,False
Hansen,NNP,False
Hanson,NNP,False
Hanwa,NNP,False
Har-Lev,NNP,False
Hara,NNP,False
Harbanse,NNP,False
Harbor,NNP,False
Harbors,NNPS,Harbor
Harcourt,NNP,False
Hardee,NNP,False
Hardiman,NNP,False
Hardis,NNP,Hardi
Hargrave,NNP,False
Harken,NNP,False
Harkin,NNP,False
Harkins,NNP,Harkin
Harlan,NNP,False
Harland,NNP,False
Harlem,NNP,False
Harley,NNP,False
Harley-Davidson,NNP,False
Harmonia,NNP,False
Harold,NNP,False
Harpener,NNP,False
Harper,NNP,False
Harpo,NNP,False
Harrah,NNP,False
Harriet,NNP,False
Harriman,NNP,False
Harrington,NNP,False
Harris,NNP,Harri
Harrisburg,NNP,False
Harrison,NNP,False
Harriton,NNP,False
Harry,NNP,False
Harsco,NNP,False
Hart,NNP,False
Hart-Scott,NNP,False
Hart-Scott-Rodino,NNP,False
Harte-Hanks,NNP,Harte-Hank
Hartford,NNP,False
Hartley,NNP,False
Hartnett,NNP,False
Hartt,NNP,False
Hartung,NNP,False
Hartwell,NNP,False
Harty,NNP,False
Haruki,NNP,False
Harvard,NNP,False
Harvey,NNP,False
Harwood,NNP,False
Hasbro,NNP,False
Hasbrouk,NNP,False
Hashidate,NNP,False
Haskayne,NNP,False
Haskins,NNP,Haskin
Hassan,NNP,False
Hassenfeld,NNP,False
Haste,NN,False
Hastert,NNP,False
Hastings,NNP,Hasting
Hatakeyama,NNP,False
Hatch,NNP,False
Hatchett,NNP,False
Hatfield,NNP,False
Hathaway,NNP,False
Hauptman,NNP,False
Haussmann,NNP,False
Haut-Brion,NNP,False
Havel,NNP,False
Haven,NNP,False
Hawaii,NNP,False
Hawesville,NNP,False
Hawke,NNP,False
Hawkins,NNP,Hawkin
Hawks,NNPS,Hawk
Hawley,NNP,False
Hawthorne,NN,False
Hayasaka,NNP,False
Hayes,NNP,Haye
Hayne,NNP,False
Hays,NNP,Hay
Hayward,NNP,False
Hazell,NNP,False
Head,NNP,False
Headley,NNP,False
Health,NNP,False
Health-insurance,NN,False
HealthVest,NNP,False
Healthcare,NNP,False
Healthdyne,NNP,False
Healthsource,NNP,False
Hearings,NNS,Hearing
Hearst,NNP,False
Heart,NNP,False
Hearts,NNPS,Heart
Heartwise,NNP,False
Heat,NNP,False
Heatherington,NNP,False
Heathrow,NNP,False
Heating,NN,False
Heavy,NNP,False
Heber,NNP,False
Heberto,NNP,False
Hecla,NNP,False
Hector,NNP,False
Hedges,NNP,Hedge
Heerden,NNP,False
Hees,NNP,Hee
Heffner,NNP,False
Hefner,NNP,False
Heidelberg,NNP,False
Heidi,NNP,False
Heights,NNP,Height
Heileman,NNP,False
Heimers,NNP,Heimer
Hein,NNP,False
Heine,NNP,False
Heineken,NNP,False
Heinemann,NNP,False
Heinhold,NNP,False
Heinz,NNP,False
Heisbourg,NNP,False
Heiwa,NNP,False
Heiwado,NNP,False
Helaba,NNP,False
Helane,NNP,False
Helen,NNP,False
Helena,NNP,False
Helga,NNP,False
Helicopters,NNPS,Helicopter
Heller,NNP,False
Heller\/Breene,NNP,False
Helliesen,NNP,False
Hells,NNP,Hell
Helm,NNP,False
Helmsley,NNP,False
Helmsley-Spear,NNP,False
HelmsleySpear,NNP,False
Helmut,NNP,False
Helmuth,NNP,False
Helper,NNP,False
Helpern,NNP,False
Helpless,NNP,Helples
Helsinki,NNP,False
Hemingway,NNP,False
Hemisphere,NNP,False
Hemispheric,NNP,False
Hemmer,NNP,False
Hemming,NNP,False
Hempel,NNP,False
Hemweg,NNP,False
Henderson,NNP,False
Hendrik,NNP,False
Henley,NN,False
Hennessy,NNP,False
Henning,NNP,False
Henri,NNP,False
Henrik,NNP,False
Henry,NNP,False
Hens,NNS,Hen
Henson,NNP,False
Hepatitis,NNP,Hepatiti
Herald,NNP,False
Herald-American,NNP,False
Herb,NNP,False
Herbert,NNP,False
Herbig,NNP,False
Hercules,NNP,Hercule
Heritage,NNP,False
Herman,NNP,False
Hermann,NNP,False
Hermitage,NNP,False
Hernandez,NNP,False
Heron,NNP,False
Herring,NNP,False
Herrington,NNP,False
Herrman,NNP,False
Herschel,NNP,False
Hersey,NNP,False
Hershey,NNP,False
Hershhenson,NNP,False
Hershiser,NNP,False
Herslow,NNP,False
Hersly,NNP,False
Hertz,NNP,Hertz
Herwick,NNP,False
Herzfeld,NNP,False
Herzog,NNP,False
Hess,NNP,Hes
Hesse,NNP,False
Hessische,NNP,False
Heston,NNP,False
Heublein,NNP,False
Hewlett,NNP,False
Hewlett-Packard,NNP,False
Heyman,NNP,False
Hibbard,NNP,False
Hibben,NNP,False
Hibernia,NNP,False
Hibler,NNP,False
Hibor,NNP,False
Hickey,NNP,False
Hickman,NNP,False
Hicks,NNP,Hick
Higgins,NNP,Higgin
High,NNP,False
High-Grade,NNP,False
High-Yield,NNP,False
Highland,NNP,False
Highlights,NNS,Highlight
Highly,NNP,False
Highway,NNP,False
Highways,NNS,Highway
Hijet,NNP,False
Hildebrandt,NNP,False
Hilder,NNP,False
Hilger,NNP,False
Hill,NNP,False
Hillary,NNP,False
Hills,NNP,Hill
Hillsboro,NNP,False
Hillsdown,NNP,False
Hilton,NNP,False
Hiltunen,NNP,False
Hime,NNP,False
Himebaugh,NNP,False
Himont,NNP,False
Hindemith,NNP,False
Hines,NNP,Hine
Hingham,NNP,False
Hinkle,NNP,False
Hippie,NNP,False
Hiram,NNP,False
Hiroshi,NNP,False
Hiroshima,NNP,False
Hiroyuki,NNP,False
Hirsch,NNP,False
Hirschfeld,NNP,False
Hisham,NNP,False
Hismanal,NNP,False
Hispanics,NNPS,Hispanic
Hiss,NNP,His
Historically,NNP,False
History,NN,False
Hitachi,NNP,False
Hive,NNP,False
Hixson,NNP,False
Hmong,NNPS,False
Hnilica,NNP,False
Ho,NNP,False
Hoa,NNP,False
Hoboken,NNP,False
Hoc,NNP,False
Hochiminh,NNP,False
Hockney,NNP,False
Hodges,NNP,Hodge
Hodgkin,NNP,False
Hodson,NNP,False
Hoechst,NNP,False
Hoelzer,NNP,False
Hoenlein,NNP,False
Hoffman,NNP,False
Hoffmann-La,NNP,False
Hogan,NNP,False
Hogg,NNP,False
Hogs,NNS,Hog
Hokkaido,NNP,False
Hokuriku,NNP,False
Holcomb,NNP,False
Holders,NNS,Holder
Holding,NNP,False
Holdings,NNP,Holding
Hole,NNP,False
Holewinski,NNP,False
Holiday,NNP,False
Holland,NNP,False
Hollandale,NNP,False
Hollander,NNP,False
Holler,NNP,False
Holliger,NNP,False
Hollinger,NNP,False
Hollings,NNP,Holling
Hollingsworth,NNP,False
Hollis,NNP,Holli
Hollister,NNP,False
Holliston,NNP,False
Holly,NNP,False
Hollywood,NNP,False
Holmes,NNP,Holme
Holt,NNP,False
Holtzman,NNP,False
Holy,NNP,False
Home,NNP,False
HomeFed,NNP,False
Homebrew,NNP,False
Homer,NNP,False
Homeroom,NNP,False
Homerun,NN,False
Homes,NNPS,Home
Homestake,NNP,False
Homma,NNP,False
Homo,NN,False
Honda,NNP,False
Hondas,NNPS,Honda
Hondurans,NNS,Honduran
Honduras,NNP,Hondura
Honecker,NNP,False
Honey,NNP,False
Honeybee,NNP,False
Honeywell,NNP,False
Hong,NNP,False
Hongkong,NNP,False
Honolulu,NNP,False
Hooker,NNP,False
Hooks,NNP,Hook
Hoosier,NNP,False
Hoot,NNP,False
Hoover,NNP,False
Hope,NNP,False
Hopkins,NNP,Hopkin
Hopwood,NNP,False
Hordern,NNP,False
Hori,NNP,False
Horicon,NNP,False
Horizons,NNP,Horizon
Hormats,NNP,Hormat
Horn,NNP,False
Hornaday,NNP,False
Horne,NNP,False
Hornets,NNPS,Hornet
Horse,NNP,False
Horsehead,NNP,False
Horses,NNS,Horse
Horsham,NNP,False
Horticultural,NNP,False
Horton,NNP,False
Horwitz,NNP,False
Hoses,NNS,Hose
Hospital,NNP,False
Hospitals,NNPS,Hospital
Host,NNP,False
Hostess,NNP,Hostes
Hot,NNP,False
Hotel,NNP,False
Hotel-casino,NN,False
Hotels,NNPS,Hotel
Hotline,NNP,False
Houghton,NNP,False
Houlian,NNP,False
Hours,NNS,Hour
House,NNP,False
House-Senate,NNP,False
Household,NNP,False
Housewares,NNPS,Houseware
Housing,NNP,False
Housings,NNS,Housing
Houston,NNP,False
Houston-Montgomery,NNP,False
Hovnanian,NNP,False
Howard,NNP,False
Howe,NNP,False
Howell,NNP,False
Howick,NNP,False
Howley,NNP,False
Howson-Algraphy,NNP,False
Hoy,NNP,False
Hoylake,NNP,False
Hoyt,NNP,False
Hsu,NNP,False
Huard,NNP,False
Hub,NNP,False
Hubbard,NNP,False
Hubbell,NNP,False
Hubble,NNP,False
Hubel,NNP,False
Huber,NNP,False
Hubert,NNP,False
Hudnut,NNP,False
Hudson,NNP,False
Hueglin,NNP,False
Huerta,NNP,False
Huff,NNP,False
Huggies,NNPS,Huggy
Huggins,NNP,Huggin
Hugh,NNP,False
Hughes,NNP,Hughe
Hughey,NNP,False
Hugo,NNP,False
Hulings,NNP,Huling
Human,NNP,False
Humana,NNP,False
Humility,NNP,False
Hummerstone,NNP,False
Hump,NNP,False
Humphrey,NNP,False
Humphreys,NNP,Humphrey
Humphries,NNP,Humphry
Humpty,NNP,False
Humulin,NNP,False
Hun,NNP,False
Hundred,NNP,False
Hundreds,NNS,Hundred
Hung,NNP,False
Hungarians,NNPS,Hungarian
Hungary,NNP,False
Hungerfords,NNP,Hungerford
Hunt,NNP,False
Hunter,NNP,False
Hunterdon,NNP,False
Huntington,NNP,False
Huntley,NNP,False
Huntsville,NNP,False
Huppert,NNP,False
Hurd,NNP,False
Huricane,NNP,False
Hurley,NNP,False
Hurrican,NNP,False
Hurricane,NNP,False
Hurricanes,NNPS,Hurricane
Hurst,NNP,False
Hurter,NNP,False
Hurwitt,NNP,False
Hurwitz,NNP,False
Husker,NNP,False
Huskers,NNPS,Husker
Husky,NNP,False
Hustead,NNP,False
Hut,NNP,False
Hutchinson,NNP,False
Hutchison,NNP,False
Hutton,NNP,False
Huxtable,NNP,False
Huy,NNP,False
Hwang,NNP,False
Hyatt,NNP,False
Hyde,NNP,False
Hydro,NNP,False
Hyman,NNP,False
Hymowitz,NNP,False
HyperCard,NNP,False
Hypotheekkas,NNP,Hypotheekka
Hyundai,NNP,False
I-880,NN,False
I.,NNP,False
I.B.M.,NNP,False
I.C.H.,NNP,False
I.E.P.,NNP,False
I.W.,NNP,False
IAFP,NNP,False
IATA,NNP,False
IBC,NNP,False
IBC\/Donoghue,NNP,False
IBJ,NNP,False
IBM,NNP,False
ICM,NNP,False
IDS,NNP,ID
IFAR,NNP,False
IFI,NNP,False
IG,NNP,False
II,NNP,False
III,NNP,False
IIcx,NNP,False
IL-4,NN,False
IMA,NNP,False
IMELDA,NNP,False
IMF,NNP,False
IMS,NNP,IM
IMSAI,NNP,False
INC.,NNP,False
INDUSTRIES,NNPS,INDUSTRY
INGERSOLL-RAND,NNP,False
INQUIRY,NN,False
INS,NNP,IN
INSTITUTE,NNP,False
INTER-TEL,NNP,False
INTERBANK,NNP,False
INTEREST,NN,False
INTERNATIONAL,NNP,False
INTERPUBLIC,NNP,False
IOUs,NNS,IOU
IQ,NNP,False
IRA,NNP,False
IRAs,NNS,IRA
IRS,NNP,IR
ISC\/Bunker,NNP,False
ISRAEL,NNP,False
ISSUES,NNS,ISSUE
ITC,NNP,False
ITEL,NNP,False
ITT,NNP,False
IV,NNP,False
IXL,NNP,False
Iacocca,NNP,False
Ian,NNP,False
Iberian,NNP,False
Icahn,NNP,False
Ice,NNP,False
Iceland,NNP,False
Ichiro,NNP,False
Id,NN,False
Ida,NNP,False
Idaho,NNP,False
Ideal,NNP,False
Ideas,NNS,Idea
Idris,NNP,Idri
Idrissa,NNP,False
Idrocarburi,NNP,False
Ifint,NNP,False
Igaras,NNP,Igara
Igdaloff,NNP,False
Ignacio,NNP,False
Ignatius,NNP,Ignatiu
Ignazio,NNP,False
Ikegai,NNP,False
Ikegai-Goss,NNP,Ikegai-Gos
Ilkka,NNP,False
Ill,NNP,False
Ill.,NNP,False
Illinois,NNP,Illinois
Illuminating,NNP,False
Illustrated,NNP,False
Ilminster,NNP,False
Image,NN,False
Imaging,NNP,False
Imai,NNP,False
Imasco,NNP,False
Imelda,NNP,False
Imhoff,NNP,False
Immediate,NNP,False
Immigration,NNP,False
Immune,NNP,False
Immunex,NNP,False
Imo,NNP,False
Impact,NNP,False
Impasse,NNP,False
Impco,NNP,False
Impediments,NNP,Impediment
Imperial,NNP,False
Impetus,NN,Impetus
Import,NN,False
Imports,NNS,Import
Imprimis,NNP,Imprimi
Improvement,NNP,False
Improvements,NNP,Improvement
Improving,NN,False
Inacio,NNP,False
Inada,NNP,False
Inc,NNP,False
Inc.,NNP,False
Inco,NNP,False
Income,NNP,False
Ind,NNP,False
Ind.,NNP,False
Indemnity,NNP,False
Independence,NNP,False
Independent,NNP,False
Independents,NNPS,Independent
Index,NNP,False
Index-arbitrage,NN,False
Indexes,NNS,Index
Indexing,NN,False
India,NNP,False
Indiana,NNP,False
Indianapolis,NNP,Indianapoli
Indians,NNPS,Indian
Indicators,NNPS,Indicator
Indies,NNP,Indy
Individual,NNP,False
Individuals,NNS,Individual
Indochina,NNP,False
Indonesia,NNP,False
Indosuez,NNP,False
Industria,NNP,False
Industrial,NNP,False
Industriale,NNP,False
Industriali,NNP,False
Industrials,NNP,Industrial
Industrie,NNP,False
Industrielle,NNP,False
Industriels,NNPS,Industriel
Industries,NNPS,Industry
Industry,NNP,False
Infiniti,NNP,False
Inflation,NN,False
Influenced,NNP,False
InfoCorp,NNP,False
Information,NNP,False
Informix,NNP,False
Infotechnology,NNP,False
Ing,NNP,False
Ingalls,NNP,Ingall
Ingersoll,NNP,False
Ingram,NNP,False
Initiative,NNP,False
Injury,NNP,False
Inland,NNP,False
Inlet,NNP,False
Inmac,NNP,False
Inn,NNP,False
Innis-Maggiore-Olson,NNP,False
Innopac,NNP,False
Inns,NNPS,Inn
Inouye,NNP,False
Inquiry,NNP,False
Insider,NN,False
Insiders,NNS,Insider
Insight,NNP,False
Insights,NNPS,Insight
Insilco,NNP,False
Inspection,NNP,False
Inspector,NNP,False
Inspectorate,NNP,False
Inspectorate-Adia,NNP,False
Inspire,NNP,False
Installation,NN,False
Institut,NNP,False
Institute,NNP,False
Institutes,NNPS,Institute
Institution,NNP,False
Institutions,NNS,Institution
Instituto,NNP,False
Institutue,NNP,False
Instrument,NNP,False
Instruments,NNP,Instrument
Insurance,NNP,False
Insureres,NNS,Insurere
Insurers,NNS,Insurer
Intech,NNP,False
Intecknings,NNP,Inteckning
Integra,NNP,False
Integra-A,NNP,False
Integrated,NNP,False
Intel,NNP,False
Intellectual,NNP,False
Intelligence,NNP,False
Intelogic,NNP,False
Intelsat,NNP,False
Inter,NNP,False
InterMedia,NNP,False
Interbank,NNP,False
Interco,NNP,False
Intercontinental,NNP,False
Interest,NN,False
Interface,NNP,False
Intergraph,NNP,False
Intergroup,NNP,False
Interhome,NNP,False
Interior,NNP,False
Interlake,NNP,False
Interleukin-3,NN,False
Intermec,NNP,False
Intermediate,NNP,False
Intermoda,NNP,False
Internal,NNP,False
International,NNP,False
Internationale,NNP,False
Internatonal,NNP,False
Interprovincial,NNP,False
Interpublic,NNP,False
Interstate,NNP,False
Interstate\/Johnson,NNP,False
Intervention,NN,False
Interviews,NNS,Interview
Interviu,NNP,False
Intl,NNP,False
Into,NNP,False
Intrepid,NNP,False
Inuit,NNP,False
Invasion,NNP,False
Inventor,NNP,False
Inventories,NNS,Inventory
Invercon,NNP,False
Invest\/Net,NNP,False
Investigation,NNP,False
Investigators,NNS,Investigator
Investment,NNP,False
Investments,NNP,Investment
Investor,NNP,False
Investors,NNS,Investor
Inwood,NNP,False
Io,NNP,False
Iowa,NNP,False
Ira,NNP,False
Iran,NNP,False
Iran-Contra,NNP,False
Iran-Iraq,NNP,False
IranU.S,NNP,IranU.
Iran\/Contra,NNP,False
Iranians,NNPS,Iranian
Iraq,NNP,False
Ireland,NNP,False
Irian,NNP,False
Irishmen,NNPS,Irishman
Iron,NNP,False
Irvine,NNP,False
Irving,NNP,False
Irwin,NNP,False
Isaac,NNP,False
Isabella,NNP,False
Isabelle,NNP,False
Isacsson,NNP,False
Isetan,NNP,False
Isikoff,NNP,False
Islam,NNP,False
Islamabad,NNP,False
Islamic,NNP,False
Island,NNP,False
Islander,NNP,False
Islanders,NNPS,Islander
Islands,NNP,Island
